GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US94553,94553,ZCTA5 94553,84638,3751
8600000US94555,94555,ZCTA5 94555,124947,5682
8600000US94556,94556,ZCTA5 94556,136771,16367
8600000US94558,94558,ZCTA5 94558,77299,2574
8600000US94559,94559,ZCTA5 94559,65891,3606
8600000US94560,94560,ZCTA5 94560,91965,3594
8600000US94561,94561,ZCTA5 94561,81910,4529
8600000US94563,94563,ZCTA5 94563,174526,22006
8600000US94564,94564,ZCTA5 94564,73861,4307
8600000US94565,94565,ZCTA5 94565,60020,2502
8600000US94566,94566,ZCTA5 94566,129064,6781
8600000US94567,94567,ZCTA5 94567,56406,15377
8600000US94568,94568,ZCTA5 94568,126054,4353
8600000US94569,94569,ZCTA5 94569,136875,56728
8600000US94571,94571,ZCTA5 94571,54852,11889
8600000US94572,94572,ZCTA5 94572,70227,11886
8600000US94573,94573,ZCTA5 94573,-,**
8600000US94574,94574,ZCTA5 94574,84375,9945
8600000US94575,94575,ZCTA5 94575,-,**
8600000US94576,94576,ZCTA5 94576,-,**
8600000US94577,94577,ZCTA5 94577,65009,3699
8600000US94578,94578,ZCTA5 94578,50838,3517
8600000US94579,94579,ZCTA5 94579,73771,8117
8600000US94580,94580,ZCTA5 94580,80188,5624
8600000US94582,94582,ZCTA5 94582,140210,7282
8600000US94583,94583,ZCTA5 94583,129182,4796
8600000US94585,94585,ZCTA5 94585,70491,5740
8600000US94586,94586,ZCTA5 94586,91932,27692
8600000US94587,94587,ZCTA5 94587,91629,2939
8600000US94588,94588,ZCTA5 94588,130888,6683
8600000US94589,94589,ZCTA5 94589,57316,4622
8600000US94590,94590,ZCTA5 94590,41530,1983
8600000US94591,94591,ZCTA5 94591,73897,4991
8600000US94592,94592,ZCTA5 94592,110648,13645
8600000US94595,94595,ZCTA5 94595,62374,3866
8600000US94596,94596,ZCTA5 94596,82869,5185
8600000US94597,94597,ZCTA5 94597,93927,5592
8600000US94598,94598,ZCTA5 94598,125089,11454
8600000US94599,94599,ZCTA5 94599,72245,6545
8600000US94601,94601,ZCTA5 94601,41918,1884
8600000US94602,94602,ZCTA5 94602,72850,4498
8600000US94603,94603,ZCTA5 94603,44294,3202
8600000US94605,94605,ZCTA5 94605,62061,3416
8600000US94606,94606,ZCTA5 94606,43314,2630
8600000US94607,94607,ZCTA5 94607,35360,2718
8600000US94608,94608,ZCTA5 94608,61069,2766
8600000US94609,94609,ZCTA5 94609,67827,5991
8600000US94610,94610,ZCTA5 94610,83052,3573
8600000US94611,94611,ZCTA5 94611,115065,4274
8600000US94612,94612,ZCTA5 94612,35977,4449
8600000US94613,94613,ZCTA5 94613,-,**
8600000US94618,94618,ZCTA5 94618,139570,13008
8600000US94619,94619,ZCTA5 94619,79225,5968
8600000US94621,94621,ZCTA5 94621,31027,1938
8600000US94702,94702,ZCTA5 94702,67280,5192
8600000US94703,94703,ZCTA5 94703,68842,5905
8600000US94704,94704,ZCTA5 94704,26173,2043
8600000US94705,94705,ZCTA5 94705,105461,13576
8600000US94706,94706,ZCTA5 94706,86043,3541
8600000US94707,94707,ZCTA5 94707,140711,6132
8600000US94708,94708,ZCTA5 94708,147837,9889
8600000US94709,94709,ZCTA5 94709,63701,5358
8600000US94710,94710,ZCTA5 94710,63080,16563
8600000US94720,94720,ZCTA5 94720,-,**
8600000US94801,94801,ZCTA5 94801,43393,4807
8600000US94803,94803,ZCTA5 94803,78759,4526
8600000US94804,94804,ZCTA5 94804,51276,3491
8600000US94805,94805,ZCTA5 94805,72009,3814
8600000US94806,94806,ZCTA5 94806,52698,2943
8600000US94850,94850,ZCTA5 94850,-,**
8600000US94901,94901,ZCTA5 94901,82231,3985
8600000US94903,94903,ZCTA5 94903,92552,5071
8600000US94904,94904,ZCTA5 94904,111845,14530
8600000US94920,94920,ZCTA5 94920,155710,12086
8600000US94922,94922,ZCTA5 94922,42644,33218
8600000US94923,94923,ZCTA5 94923,106250,63997
8600000US94924,94924,ZCTA5 94924,66650,26902
8600000US94925,94925,ZCTA5 94925,125915,11134
8600000US94928,94928,ZCTA5 94928,60344,3079
8600000US94929,94929,ZCTA5 94929,77857,76881
8600000US94930,94930,ZCTA5 94930,99338,13678
8600000US94931,94931,ZCTA5 94931,64353,10105
8600000US94933,94933,ZCTA5 94933,76393,20510
8600000US94937,94937,ZCTA5 94937,54353,12440
8600000US94938,94938,ZCTA5 94938,103854,48855
8600000US94939,94939,ZCTA5 94939,99844,12508
8600000US94940,94940,ZCTA5 94940,-,**
8600000US94941,94941,ZCTA5 94941,131703,9377
8600000US94945,94945,ZCTA5 94945,90685,8165
8600000US94946,94946,ZCTA5 94946,108750,21319
8600000US94947,94947,ZCTA5 94947,88119,7934
8600000US94949,94949,ZCTA5 94949,78568,11174
8600000US94950,94950,ZCTA5 94950,68846,35220
8600000US94951,94951,ZCTA5 94951,91333,26291
8600000US94952,94952,ZCTA5 94952,75628,5236
8600000US94954,94954,ZCTA5 94954,83713,2249
8600000US94956,94956,ZCTA5 94956,38021,17128
8600000US94957,94957,ZCTA5 94957,"250,000+",***
8600000US94960,94960,ZCTA5 94960,112045,7125
8600000US94963,94963,ZCTA5 94963,91806,26600
8600000US94964,94964,ZCTA5 94964,107167,66639
8600000US94965,94965,ZCTA5 94965,102415,9056
8600000US94970,94970,ZCTA5 94970,109412,30659
8600000US94971,94971,ZCTA5 94971,81842,52654
8600000US94972,94972,ZCTA5 94972,-,**
8600000US94973,94973,ZCTA5 94973,90824,46055
8600000US95002,95002,ZCTA5 95002,74516,10887
8600000US95003,95003,ZCTA5 95003,90694,5324
8600000US95004,95004,ZCTA5 95004,93056,22992
8600000US95005,95005,ZCTA5 95005,70833,10333
8600000US95006,95006,ZCTA5 95006,73963,14937
8600000US95007,95007,ZCTA5 95007,-,**
8600000US95008,95008,ZCTA5 95008,102556,4299
8600000US95010,95010,ZCTA5 95010,74146,4219
8600000US95012,95012,ZCTA5 95012,52132,6704
8600000US95013,95013,ZCTA5 95013,50521,15180
8600000US95014,95014,ZCTA5 95014,141917,7470
8600000US95017,95017,ZCTA5 95017,67321,21885
8600000US95018,95018,ZCTA5 95018,81811,9771
8600000US95019,95019,ZCTA5 95019,34323,10688
8600000US95020,95020,ZCTA5 95020,86261,4699
8600000US95023,95023,ZCTA5 95023,76965,4195
8600000US95030,95030,ZCTA5 95030,171688,14614
8600000US95032,95032,ZCTA5 95032,124298,6177
8600000US95033,95033,ZCTA5 95033,139688,11546
8600000US95035,95035,ZCTA5 95035,103545,2977
8600000US95037,95037,ZCTA5 95037,100305,3856
8600000US95039,95039,ZCTA5 95039,41944,7499
8600000US95041,95041,ZCTA5 95041,-,**
8600000US95043,95043,ZCTA5 95043,64167,8709
8600000US95045,95045,ZCTA5 95045,53889,11706
8600000US95046,95046,ZCTA5 95046,109353,14796
8600000US95050,95050,ZCTA5 95050,80324,6237
8600000US95051,95051,ZCTA5 95051,106527,4610
8600000US95053,95053,ZCTA5 95053,-,**
8600000US95054,95054,ZCTA5 95054,132538,12242
8600000US95060,95060,ZCTA5 95060,62145,3835
8600000US95062,95062,ZCTA5 95062,63492,4919
8600000US95064,95064,ZCTA5 95064,40972,19284
8600000US95065,95065,ZCTA5 95065,92336,9068
8600000US95066,95066,ZCTA5 95066,108581,5978
8600000US95070,95070,ZCTA5 95070,169986,8695
8600000US95073,95073,ZCTA5 95073,81392,9741
8600000US95075,95075,ZCTA5 95075,64444,12459
8600000US95076,95076,ZCTA5 95076,58271,2973
8600000US95110,95110,ZCTA5 95110,69623,8680
8600000US95111,95111,ZCTA5 95111,61630,3725
8600000US95112,95112,ZCTA5 95112,56495,3662
8600000US95113,95113,ZCTA5 95113,96711,21269
8600000US95116,95116,ZCTA5 95116,51399,2003
8600000US95117,95117,ZCTA5 95117,71841,4996
8600000US95118,95118,ZCTA5 95118,97513,4525
8600000US95119,95119,ZCTA5 95119,115588,5619
8600000US95120,95120,ZCTA5 95120,161817,3941
8600000US95121,95121,ZCTA5 95121,88877,6044
8600000US95122,95122,ZCTA5 95122,62595,2307
8600000US95123,95123,ZCTA5 95123,97178,3831
8600000US95124,95124,ZCTA5 95124,117627,6424
8600000US95125,95125,ZCTA5 95125,106995,6470
8600000US95126,95126,ZCTA5 95126,77734,5710
8600000US95127,95127,ZCTA5 95127,78362,4871
8600000US95128,95128,ZCTA5 95128,76894,4553
8600000US95129,95129,ZCTA5 95129,119032,5841
8600000US95130,95130,ZCTA5 95130,98179,8039
8600000US95131,95131,ZCTA5 95131,108246,7938
8600000US95132,95132,ZCTA5 95132,99163,3295
8600000US95133,95133,ZCTA5 95133,73141,6630
8600000US95134,95134,ZCTA5 95134,126515,2362
8600000US95135,95135,ZCTA5 95135,129923,11740
8600000US95136,95136,ZCTA5 95136,87774,4771
8600000US95138,95138,ZCTA5 95138,152284,10555
8600000US95139,95139,ZCTA5 95139,120177,12376
8600000US95140,95140,ZCTA5 95140,-,**
8600000US95148,95148,ZCTA5 95148,113028,3837
8600000US95202,95202,ZCTA5 95202,14758,1469
8600000US95203,95203,ZCTA5 95203,35719,4136
8600000US95204,95204,ZCTA5 95204,44306,2391
8600000US95205,95205,ZCTA5 95205,33269,1835
8600000US95206,95206,ZCTA5 95206,42328,2078
8600000US95207,95207,ZCTA5 95207,39219,2094
8600000US95209,95209,ZCTA5 95209,72461,3617
8600000US95210,95210,ZCTA5 95210,37689,3011
8600000US95211,95211,ZCTA5 95211,-,**
8600000US95212,95212,ZCTA5 95212,77928,10278
8600000US95215,95215,ZCTA5 95215,42991,3649
8600000US95219,95219,ZCTA5 95219,76582,3445
8600000US95220,95220,ZCTA5 95220,61486,9589
8600000US95222,95222,ZCTA5 95222,48724,8490
8600000US95223,95223,ZCTA5 95223,53333,12404
8600000US95224,95224,ZCTA5 95224,19357,6071
8600000US95225,95225,ZCTA5 95225,56367,29020
8600000US95226,95226,ZCTA5 95226,-,**
8600000US95227,95227,ZCTA5 95227,83900,36934
8600000US95228,95228,ZCTA5 95228,71786,9161
8600000US95230,95230,ZCTA5 95230,47865,20219
8600000US95231,95231,ZCTA5 95231,35833,6005
8600000US95232,95232,ZCTA5 95232,-,**
8600000US95233,95233,ZCTA5 95233,51875,30525
8600000US95234,95234,ZCTA5 95234,-,**
8600000US95236,95236,ZCTA5 95236,67769,4778
8600000US95237,95237,ZCTA5 95237,52450,5272
8600000US95240,95240,ZCTA5 95240,43364,2463
8600000US95242,95242,ZCTA5 95242,64899,3794
8600000US95245,95245,ZCTA5 95245,58125,24170
8600000US95246,95246,ZCTA5 95246,37018,3134
8600000US95247,95247,ZCTA5 95247,45648,5418
8600000US95248,95248,ZCTA5 95248,28194,20085
8600000US95249,95249,ZCTA5 95249,40532,4702
8600000US95250,95250,ZCTA5 95250,-,**
8600000US95251,95251,ZCTA5 95251,50278,14209
8600000US95252,95252,ZCTA5 95252,64918,14125
8600000US95254,95254,ZCTA5 95254,118966,51797
8600000US95255,95255,ZCTA5 95255,33531,4003
8600000US95257,95257,ZCTA5 95257,36548,20951
8600000US95258,95258,ZCTA5 95258,75466,11516
8600000US95301,95301,ZCTA5 95301,51340,2458
8600000US95303,95303,ZCTA5 95303,38393,18326
8600000US95304,95304,ZCTA5 95304,85890,14695
8600000US95305,95305,ZCTA5 95305,-,**
8600000US95306,95306,ZCTA5 95306,52188,15479
8600000US95307,95307,ZCTA5 95307,50051,2357
8600000US95310,95310,ZCTA5 95310,41417,16715
8600000US95311,95311,ZCTA5 95311,45682,11667
8600000US95312,95312,ZCTA5 95312,41875,27055
8600000US95313,95313,ZCTA5 95313,42358,23320
8600000US95314,95314,ZCTA5 95314,-,**
8600000US95315,95315,ZCTA5 95315,48025,4858
8600000US95316,95316,ZCTA5 95316,60233,10345
8600000US95317,95317,ZCTA5 95317,34643,3838
8600000US95318,95318,ZCTA5 95318,96696,21225
8600000US95319,95319,ZCTA5 95319,26503,4413
8600000US95320,95320,ZCTA5 95320,61726,9272
8600000US95321,95321,ZCTA5 95321,47165,5921
8600000US95322,95322,ZCTA5 95322,37578,6702
8600000US95323,95323,ZCTA5 95323,51528,11769
8600000US95324,95324,ZCTA5 95324,52541,6771
8600000US95325,95325,ZCTA5 95325,-,**
8600000US95326,95326,ZCTA5 95326,56037,6841
8600000US95327,95327,ZCTA5 95327,50833,9133
8600000US95328,95328,ZCTA5 95328,51048,7569
8600000US95329,95329,ZCTA5 95329,57000,10399
8600000US95330,95330,ZCTA5 95330,66208,4249
8600000US95333,95333,ZCTA5 95333,46146,4334
8600000US95334,95334,ZCTA5 95334,55619,4816
8600000US95335,95335,ZCTA5 95335,-,**
8600000US95336,95336,ZCTA5 95336,59694,3515
8600000US95337,95337,ZCTA5 95337,72082,3765
8600000US95338,95338,ZCTA5 95338,49207,4811
8600000US95340,95340,ZCTA5 95340,50334,4451
8600000US95341,95341,ZCTA5 95341,32957,2506
8600000US95345,95345,ZCTA5 95345,-,**
8600000US95346,95346,ZCTA5 95346,53310,14720
8600000US95348,95348,ZCTA5 95348,41741,3172
8600000US95350,95350,ZCTA5 95350,43876,1987
8600000US95351,95351,ZCTA5 95351,36548,2057
8600000US95354,95354,ZCTA5 95354,41558,3792
8600000US95355,95355,ZCTA5 95355,59403,5042
8600000US95356,95356,ZCTA5 95356,66286,4790
8600000US95357,95357,ZCTA5 95357,58582,7403
8600000US95358,95358,ZCTA5 95358,51086,3166
8600000US95360,95360,ZCTA5 95360,48454,7681
8600000US95361,95361,ZCTA5 95361,57649,5459
8600000US95363,95363,ZCTA5 95363,54440,4554
8600000US95364,95364,ZCTA5 95364,-,**
8600000US95365,95365,ZCTA5 95365,35816,7488
8600000US95366,95366,ZCTA5 95366,78722,6088
8600000US95367,95367,ZCTA5 95367,62326,2545
8600000US95368,95368,ZCTA5 95368,71730,6876
8600000US95369,95369,ZCTA5 95369,49141,8344
8600000US95370,95370,ZCTA5 95370,49904,3524
8600000US95372,95372,ZCTA5 95372,72917,16980
8600000US95374,95374,ZCTA5 95374,45132,12165
8600000US95375,95375,ZCTA5 95375,-,**
8600000US95376,95376,ZCTA5 95376,68596,3411
8600000US95377,95377,ZCTA5 95377,96440,4538
8600000US95379,95379,ZCTA5 95379,52514,13612
8600000US95380,95380,ZCTA5 95380,41302,1925
8600000US95382,95382,ZCTA5 95382,66116,3678
8600000US95383,95383,ZCTA5 95383,47273,10279
8600000US95385,95385,ZCTA5 95385,40486,17734
8600000US95386,95386,ZCTA5 95386,52695,6012
8600000US95387,95387,ZCTA5 95387,21579,16715
8600000US95388,95388,ZCTA5 95388,42705,3464
8600000US95389,95389,ZCTA5 95389,39516,18602
8600000US95391,95391,ZCTA5 95391,117804,5023
8600000US95401,95401,ZCTA5 95401,56932,3995
8600000US95403,95403,ZCTA5 95403,64236,3446
8600000US95404,95404,ZCTA5 95404,69230,4780
8600000US95405,95405,ZCTA5 95405,75974,5133
8600000US95407,95407,ZCTA5 95407,54715,2813
8600000US95409,95409,ZCTA5 95409,67550,3363
8600000US95410,95410,ZCTA5 95410,39943,16207
8600000US95412,95412,ZCTA5 95412,67708,18743
8600000US95415,95415,ZCTA5 95415,32826,9240
8600000US95417,95417,ZCTA5 95417,71047,7386
8600000US95420,95420,ZCTA5 95420,68828,43466
8600000US95421,95421,ZCTA5 95421,56458,8428
8600000US95422,95422,ZCTA5 95422,25506,1338
8600000US95423,95423,ZCTA5 95423,29654,4658
8600000US95425,95425,ZCTA5 95425,60283,6180
8600000US95426,95426,ZCTA5 95426,64821,30032
8600000US95427,95427,ZCTA5 95427,-,**
8600000US95428,95428,ZCTA5 95428,30942,5567
8600000US95429,95429,ZCTA5 95429,51538,20315
8600000US95430,95430,ZCTA5 95430,-,**
8600000US95431,95431,ZCTA5 95431,-,**
8600000US95432,95432,ZCTA5 95432,41316,19657
8600000US95435,95435,ZCTA5 95435,-,**
8600000US95436,95436,ZCTA5 95436,56768,4538
8600000US95437,95437,ZCTA5 95437,40924,5253
8600000US95439,95439,ZCTA5 95439,66667,58712
8600000US95441,95441,ZCTA5 95441,71250,15240
8600000US95442,95442,ZCTA5 95442,64818,17750
8600000US95443,95443,ZCTA5 95443,-,**
8600000US95444,95444,ZCTA5 95444,85288,70441
8600000US95445,95445,ZCTA5 95445,38050,10954
8600000US95446,95446,ZCTA5 95446,50843,7686
8600000US95448,95448,ZCTA5 95448,70480,5878
8600000US95449,95449,ZCTA5 95449,39931,10002
8600000US95450,95450,ZCTA5 95450,54464,8602
8600000US95451,95451,ZCTA5 95451,44915,9315
8600000US95452,95452,ZCTA5 95452,78365,17932
8600000US95453,95453,ZCTA5 95453,43477,5905
8600000US95454,95454,ZCTA5 95454,30984,5682
8600000US95456,95456,ZCTA5 95456,40625,23142
8600000US95457,95457,ZCTA5 95457,37326,13533
8600000US95458,95458,ZCTA5 95458,26435,7861
8600000US95459,95459,ZCTA5 95459,44286,8240
8600000US95460,95460,ZCTA5 95460,51326,6346
8600000US95461,95461,ZCTA5 95461,48651,11734
8600000US95462,95462,ZCTA5 95462,41016,16426
8600000US95463,95463,ZCTA5 95463,-,**
8600000US95464,95464,ZCTA5 95464,35000,9782
8600000US95465,95465,ZCTA5 95465,63325,6146
8600000US95466,95466,ZCTA5 95466,55905,5798
8600000US95467,95467,ZCTA5 95467,66411,9130
8600000US95468,95468,ZCTA5 95468,46250,11054
8600000US95469,95469,ZCTA5 95469,49167,13861
8600000US95470,95470,ZCTA5 95470,60844,14951
8600000US95471,95471,ZCTA5 95471,41394,30338
8600000US95472,95472,ZCTA5 95472,73050,4290
8600000US95476,95476,ZCTA5 95476,68894,5198
8600000US95482,95482,ZCTA5 95482,44163,3033
8600000US95485,95485,ZCTA5 95485,31875,9241
8600000US95486,95486,ZCTA5 95486,-,**
8600000US95488,95488,ZCTA5 95488,81250,28174
8600000US95490,95490,ZCTA5 95490,36139,8667
8600000US95492,95492,ZCTA5 95492,84178,4635
8600000US95493,95493,ZCTA5 95493,57188,8644
8600000US95494,95494,ZCTA5 95494,-,**
8600000US95497,95497,ZCTA5 95497,77759,15107
8600000US95501,95501,ZCTA5 95501,39796,2644
8600000US95503,95503,ZCTA5 95503,47332,4940
8600000US95511,95511,ZCTA5 95511,-,**
8600000US95514,95514,ZCTA5 95514,24276,21761
8600000US95519,95519,ZCTA5 95519,51305,3790
8600000US95521,95521,ZCTA5 95521,34414,3771
8600000US95524,95524,ZCTA5 95524,69792,16243
8600000US95525,95525,ZCTA5 95525,48974,6130
8600000US95526,95526,ZCTA5 95526,21806,6150
8600000US95527,95527,ZCTA5 95527,40078,7993
8600000US95528,95528,ZCTA5 95528,45625,10818
8600000US95531,95531,ZCTA5 95531,43841,5670
8600000US95536,95536,ZCTA5 95536,46756,5499
8600000US95537,95537,ZCTA5 95537,-,**
8600000US95540,95540,ZCTA5 95540,44943,1807
8600000US95542,95542,ZCTA5 95542,34219,5343
8600000US95543,95543,ZCTA5 95543,32500,20994
8600000US95545,95545,ZCTA5 95545,-,**
8600000US95546,95546,ZCTA5 95546,23654,5870
8600000US95547,95547,ZCTA5 95547,63750,16372
8600000US95548,95548,ZCTA5 95548,31848,5329
8600000US95549,95549,ZCTA5 95549,61250,14473
8600000US95550,95550,ZCTA5 95550,-,**
8600000US95551,95551,ZCTA5 95551,35795,13085
8600000US95552,95552,ZCTA5 95552,26447,12538
8600000US95553,95553,ZCTA5 95553,26926,20523
8600000US95554,95554,ZCTA5 95554,55139,16339
8600000US95555,95555,ZCTA5 95555,35250,11987
8600000US95556,95556,ZCTA5 95556,35938,12190
8600000US95558,95558,ZCTA5 95558,49063,22454
8600000US95559,95559,ZCTA5 95559,"2,500-",***
8600000US95560,95560,ZCTA5 95560,37093,16919
8600000US95562,95562,ZCTA5 95562,40750,8478
8600000US95563,95563,ZCTA5 95563,55060,30564
8600000US95564,95564,ZCTA5 95564,41875,17938
8600000US95565,95565,ZCTA5 95565,42841,14711
8600000US95567,95567,ZCTA5 95567,44572,9876
8600000US95568,95568,ZCTA5 95568,-,**
8600000US95569,95569,ZCTA5 95569,41429,22988
8600000US95570,95570,ZCTA5 95570,51779,4850
8600000US95571,95571,ZCTA5 95571,32386,30929
8600000US95573,95573,ZCTA5 95573,32269,19080
8600000US95585,95585,ZCTA5 95585,21765,15464
8600000US95587,95587,ZCTA5 95587,-,**
8600000US95589,95589,ZCTA5 95589,53476,18547
8600000US95595,95595,ZCTA5 95595,45000,28360
8600000US95601,95601,ZCTA5 95601,-,**
8600000US95602,95602,ZCTA5 95602,66114,5728
8600000US95603,95603,ZCTA5 95603,60299,4488
8600000US95604,95604,ZCTA5 95604,133958,56540
8600000US95605,95605,ZCTA5 95605,42266,5068
8600000US95606,95606,ZCTA5 95606,-,**
8600000US95607,95607,ZCTA5 95607,70038,14325
8600000US95608,95608,ZCTA5 95608,56891,2951
8600000US95610,95610,ZCTA5 95610,51271,1701
8600000US95612,95612,ZCTA5 95612,72863,38600
8600000US95614,95614,ZCTA5 95614,98933,11748
8600000US95615,95615,ZCTA5 95615,66080,22333
8600000US95616,95616,ZCTA5 95616,46170,2263
8600000US95618,95618,ZCTA5 95618,81382,5010
8600000US95619,95619,ZCTA5 95619,64821,9016
8600000US95620,95620,ZCTA5 95620,72583,4848
8600000US95621,95621,ZCTA5 95621,52462,2326
8600000US95623,95623,ZCTA5 95623,58546,9601
8600000US95624,95624,ZCTA5 95624,84854,5057
8600000US95625,95625,ZCTA5 95625,-,**
8600000US95626,95626,ZCTA5 95626,56667,11421
8600000US95627,95627,ZCTA5 95627,58796,12008
8600000US95628,95628,ZCTA5 95628,73858,3239
8600000US95629,95629,ZCTA5 95629,49514,25441
8600000US95630,95630,ZCTA5 95630,102865,2800
8600000US95631,95631,ZCTA5 95631,67284,11904
8600000US95632,95632,ZCTA5 95632,64668,3595
8600000US95633,95633,ZCTA5 95633,73110,21697
8600000US95634,95634,ZCTA5 95634,49583,24584
8600000US95635,95635,ZCTA5 95635,37449,14106
8600000US95636,95636,ZCTA5 95636,44390,10666
8600000US95637,95637,ZCTA5 95637,51641,32742
8600000US95638,95638,ZCTA5 95638,87361,35569
8600000US95639,95639,ZCTA5 95639,69375,19121
8600000US95640,95640,ZCTA5 95640,62229,6627
8600000US95641,95641,ZCTA5 95641,41571,6331
8600000US95642,95642,ZCTA5 95642,48879,8792
8600000US95645,95645,ZCTA5 95645,38917,6082
8600000US95646,95646,ZCTA5 95646,-,**
8600000US95648,95648,ZCTA5 95648,76901,2542
8600000US95650,95650,ZCTA5 95650,84851,9832
8600000US95651,95651,ZCTA5 95651,76326,29977
8600000US95652,95652,ZCTA5 95652,26098,17901
8600000US95653,95653,ZCTA5 95653,68750,47391
8600000US95655,95655,ZCTA5 95655,78750,9399
8600000US95658,95658,ZCTA5 95658,73242,6382
8600000US95659,95659,ZCTA5 95659,53977,11655
8600000US95660,95660,ZCTA5 95660,39677,2616
8600000US95661,95661,ZCTA5 95661,78154,3436
8600000US95662,95662,ZCTA5 95662,72134,5883
8600000US95663,95663,ZCTA5 95663,100221,32606
8600000US95664,95664,ZCTA5 95664,69333,32724
8600000US95665,95665,ZCTA5 95665,62969,19989
8600000US95666,95666,ZCTA5 95666,49336,8099
8600000US95667,95667,ZCTA5 95667,56584,3841
8600000US95668,95668,ZCTA5 95668,68333,10988
8600000US95669,95669,ZCTA5 95669,68144,9289
8600000US95670,95670,ZCTA5 95670,56527,3338
8600000US95672,95672,ZCTA5 95672,96316,6441
8600000US95673,95673,ZCTA5 95673,54560,3213
8600000US95674,95674,ZCTA5 95674,81979,14449
8600000US95675,95675,ZCTA5 95675,49569,23315
8600000US95677,95677,ZCTA5 95677,73641,5041
8600000US95678,95678,ZCTA5 95678,63008,3165
8600000US95679,95679,ZCTA5 95679,-,**
8600000US95680,95680,ZCTA5 95680,-,**
8600000US95681,95681,ZCTA5 95681,52292,34379
8600000US95682,95682,ZCTA5 95682,77993,3313
8600000US95683,95683,ZCTA5 95683,98782,9779
8600000US95684,95684,ZCTA5 95684,63553,9695
8600000US95685,95685,ZCTA5 95685,62339,5265
8600000US95686,95686,ZCTA5 95686,33672,5813
8600000US95687,95687,ZCTA5 95687,75472,2181
8600000US95688,95688,ZCTA5 95688,83578,4766
8600000US95689,95689,ZCTA5 95689,61510,19542
8600000US95690,95690,ZCTA5 95690,53493,14778
8600000US95691,95691,ZCTA5 95691,66519,3340
8600000US95692,95692,ZCTA5 95692,66861,4786
8600000US95693,95693,ZCTA5 95693,85417,15020
8600000US95694,95694,ZCTA5 95694,62083,10732
8600000US95695,95695,ZCTA5 95695,55386,2569
8600000US95697,95697,ZCTA5 95697,75708,20496
8600000US95698,95698,ZCTA5 95698,38984,12664
8600000US95699,95699,ZCTA5 95699,-,**
8600000US95701,95701,ZCTA5 95701,42411,24664
8600000US95703,95703,ZCTA5 95703,68295,18988
8600000US95709,95709,ZCTA5 95709,67393,8368
8600000US95713,95713,ZCTA5 95713,61158,7053
8600000US95714,95714,ZCTA5 95714,53583,15259
8600000US95715,95715,ZCTA5 95715,31667,15538
8600000US95717,95717,ZCTA5 95717,41250,12911
8600000US95720,95720,ZCTA5 95720,46250,26502
8600000US95721,95721,ZCTA5 95721,-,**
8600000US95722,95722,ZCTA5 95722,86136,11963
8600000US95724,95724,ZCTA5 95724,-,**
8600000US95726,95726,ZCTA5 95726,57908,6651
8600000US95728,95728,ZCTA5 95728,58107,41160
8600000US95735,95735,ZCTA5 95735,-,**
8600000US95736,95736,ZCTA5 95736,43587,22957
8600000US95742,95742,ZCTA5 95742,105789,11029
8600000US95746,95746,ZCTA5 95746,123093,10292
8600000US95747,95747,ZCTA5 95747,96394,3364
8600000US95757,95757,ZCTA5 95757,91539,3449
8600000US95758,95758,ZCTA5 95758,74164,3637
8600000US95762,95762,ZCTA5 95762,126340,7221
8600000US95765,95765,ZCTA5 95765,92250,6103
8600000US95776,95776,ZCTA5 95776,66870,5953
8600000US95811,95811,ZCTA5 95811,38538,3622
8600000US95814,95814,ZCTA5 95814,31409,4832
8600000US95815,95815,ZCTA5 95815,29870,3160
8600000US95816,95816,ZCTA5 95816,54777,4241
8600000US95817,95817,ZCTA5 95817,38889,4355
8600000US95818,95818,ZCTA5 95818,68085,4070
8600000US95819,95819,ZCTA5 95819,96633,6090
8600000US95820,95820,ZCTA5 95820,42948,2707
8600000US95821,95821,ZCTA5 95821,39588,3159
8600000US95822,95822,ZCTA5 95822,47405,2799
8600000US95823,95823,ZCTA5 95823,39294,1519
8600000US95824,95824,ZCTA5 95824,29747,2275
8600000US95825,95825,ZCTA5 95825,36647,2588
8600000US95826,95826,ZCTA5 95826,55772,2407
8600000US95827,95827,ZCTA5 95827,48831,3514
8600000US95828,95828,ZCTA5 95828,45710,1537
8600000US95829,95829,ZCTA5 95829,80118,3173
8600000US95830,95830,ZCTA5 95830,54417,21906
8600000US95831,95831,ZCTA5 95831,68140,3126
8600000US95832,95832,ZCTA5 95832,42652,3066
8600000US95833,95833,ZCTA5 95833,58008,3648
8600000US95834,95834,ZCTA5 95834,53728,3099
8600000US95835,95835,ZCTA5 95835,83150,3109
8600000US95837,95837,ZCTA5 95837,111786,33209
8600000US95838,95838,ZCTA5 95838,40815,1617
8600000US95841,95841,ZCTA5 95841,40693,2848
8600000US95842,95842,ZCTA5 95842,44462,2809
8600000US95843,95843,ZCTA5 95843,66178,3419
8600000US95864,95864,ZCTA5 95864,92165,3966
8600000US95901,95901,ZCTA5 95901,45973,4204
8600000US95903,95903,ZCTA5 95903,38170,5853
8600000US95910,95910,ZCTA5 95910,-,**
8600000US95912,95912,ZCTA5 95912,62706,7122
